Date,HomeTeam,AwayTeam,FTHG,FTAG,Season,League,Country,Game
2012-03-31,Sp Gijon,Zaragoza,1,2,2011-12,LaLiga,Spain,2012-03-31_Sp Gijon_Zaragoza
2012-04-01,Ath Madrid,Getafe,3,0,2011-12,LaLiga,Spain,2012-04-01_Ath Madrid_Getafe
2012-04-01,Sociedad,Vallecano,4,0,2011-12,LaLiga,Spain,2012-04-01_Sociedad_Vallecano
2012-04-01,Valencia,Levante,1,1,2011-12,LaLiga,Spain,2012-04-01_Valencia_Levante
2012-04-01,Villarreal,Espanol,0,0,2011-12,LaLiga,Spain,2012-04-01_Villarreal_Espanol
2012-04-02,Sevilla,Mallorca,3,1,2011-12,LaLiga,Spain,2012-04-02_Sevilla_Mallorca
2012-04-07,Betis,Villarreal,3,1,2011-12,LaLiga,Spain,2012-04-07_Betis_Villarreal
2012-04-07,Espanol,Sociedad,2,2,2011-12,LaLiga,Spain,2012-04-07_Espanol_Sociedad
2012-04-07,Getafe,Sp Gijon,2,0,2011-12,LaLiga,Spain,2012-04-07_Getafe_Sp Gijon
2012-04-07,Vallecano,Osasuna,6,0,2011-12,LaLiga,Spain,2012-04-07_Vallecano_Osasuna
2012-04-07,Zaragoza,Barcelona,1,4,2011-12,LaLiga,Spain,2012-04-07_Zaragoza_Barcelona
2012-04-08,Ath Bilbao,Sevilla,1,0,2011-12,LaLiga,Spain,2012-04-08_Ath Bilbao_Sevilla
2012-04-08,Levante,Ath Madrid,2,0,2011-12,LaLiga,Spain,2012-04-08_Levante_Ath Madrid
2012-04-08,Mallorca,Granada,0,0,2011-12,LaLiga,Spain,2012-04-08_Mallorca_Granada
2012-04-08,Real Madrid,Valencia,0,0,2011-12,LaLiga,Spain,2012-04-08_Real Madrid_Valencia
2012-04-09,Malaga,Santander,3,0,2011-12,LaLiga,Spain,2012-04-09_Malaga_Santander
2012-04-10,Barcelona,Getafe,4,0,2011-12,LaLiga,Spain,2012-04-10_Barcelona_Getafe
2012-04-10,Osasuna,Espanol,2,0,2011-12,LaLiga,Spain,2012-04-10_Osasuna_Espanol
2012-04-10,Sociedad,Betis,1,1,2011-12,LaLiga,Spain,2012-04-10_Sociedad_Betis
2012-04-11,Ath Madrid,Real Madrid,1,4,2011-12,LaLiga,Spain,2012-04-11_Ath Madrid_Real Madrid
2012-04-11,Granada,Ath Bilbao,2,2,2011-12,LaLiga,Spain,2012-04-11_Granada_Ath Bilbao
2012-04-11,Sp Gijon,Levante,3,2,2011-12,LaLiga,Spain,2012-04-11_Sp Gijon_Levante
2012-04-11,Valencia,Vallecano,4,1,2011-12,LaLiga,Spain,2012-04-11_Valencia_Vallecano
2012-04-12,Santander,Mallorca,0,3,2011-12,LaLiga,Spain,2012-04-12_Santander_Mallorca
2012-04-12,Sevilla,Zaragoza,3,0,2011-12,LaLiga,Spain,2012-04-12_Sevilla_Zaragoza
2012-04-12,Villarreal,Malaga,2,1,2011-12,LaLiga,Spain,2012-04-12_Villarreal_Malaga
2012-04-14,Levante,Barcelona,1,2,2011-12,LaLiga,Spain,2012-04-14_Levante_Barcelona
2012-04-14,Real Madrid,Sp Gijon,3,1,2011-12,LaLiga,Spain,2012-04-14_Real Madrid_Sp Gijon
2012-04-15,Ath Bilbao,Mallorca,1,0,2011-12,LaLiga,Spain,2012-04-15_Ath Bilbao_Mallorca
2012-04-15,Betis,Osasuna,1,0,2011-12,LaLiga,Spain,2012-04-15_Betis_Osasuna
2012-04-15,Espanol,Valencia,4,0,2011-12,LaLiga,Spain,2012-04-15_Espanol_Valencia
2012-04-15,Malaga,Sociedad,1,1,2011-12,LaLiga,Spain,2012-04-15_Malaga_Sociedad
2012-04-15,Vallecano,Ath Madrid,0,1,2011-12,LaLiga,Spain,2012-04-15_Vallecano_Ath Madrid
2012-04-15,Villarreal,Santander,1,1,2011-12,LaLiga,Spain,2012-04-15_Villarreal_Santander
2012-04-15,Zaragoza,Granada,1,0,2011-12,LaLiga,Spain,2012-04-15_Zaragoza_Granada
2012-04-16,Getafe,Sevilla,5,1,2011-12,LaLiga,Spain,2012-04-16_Getafe_Sevilla
2012-04-21,Barcelona,Real Madrid,1,2,2011-12,LaLiga,Spain,2012-04-21_Barcelona_Real Madrid
2012-04-21,Mallorca,Zaragoza,1,0,2011-12,LaLiga,Spain,2012-04-21_Mallorca_Zaragoza
2012-04-21,Sevilla,Levante,1,1,2011-12,LaLiga,Spain,2012-04-21_Sevilla_Levante
2012-04-21,Sp Gijon,Vallecano,2,1,2011-12,LaLiga,Spain,2012-04-21_Sp Gijon_Vallecano
2012-04-22,Ath Madrid,Espanol,3,1,2011-12,LaLiga,Spain,2012-04-22_Ath Madrid_Espanol
2012-04-22,Granada,Getafe,1,0,2011-12,LaLiga,Spain,2012-04-22_Granada_Getafe
2012-04-22,Santander,Ath Bilbao,0,1,2011-12,LaLiga,Spain,2012-04-22_Santander_Ath Bilbao
2012-04-22,Sociedad,Villarreal,1,1,2011-12,LaLiga,Spain,2012-04-22_Sociedad_Villarreal
2012-04-22,Valencia,Betis,4,0,2011-12,LaLiga,Spain,2012-04-22_Valencia_Betis
2012-04-23,Osasuna,Malaga,1,1,2011-12,LaLiga,Spain,2012-04-23_Osasuna_Malaga
2012-04-28,Espanol,Sp Gijon,0,3,2011-12,LaLiga,Spain,2012-04-28_Espanol_Sp Gijon
2012-04-28,Getafe,Mallorca,1,3,2011-12,LaLiga,Spain,2012-04-28_Getafe_Mallorca
2012-04-28,Levante,Granada,3,1,2011-12,LaLiga,Spain,2012-04-28_Levante_Granada
2012-04-28,Sociedad,Santander,3,0,2011-12,LaLiga,Spain,2012-04-28_Sociedad_Santander
2012-04-28,Villarreal,Osasuna,1,1,2011-12,LaLiga,Spain,2012-04-28_Villarreal_Osasuna
2012-04-29,Betis,Ath Madrid,2,2,2011-12,LaLiga,Spain,2012-04-29_Betis_Ath Madrid
2012-04-29,Malaga,Valencia,1,0,2011-12,LaLiga,Spain,2012-04-29_Malaga_Valencia
2012-04-29,Real Madrid,Sevilla,3,0,2011-12,LaLiga,Spain,2012-04-29_Real Madrid_Sevilla
2012-04-29,Vallecano,Barcelona,0,7,2011-12,LaLiga,Spain,2012-04-29_Vallecano_Barcelona
2012-04-29,Zaragoza,Ath Bilbao,2,0,2011-12,LaLiga,Spain,2012-04-29_Zaragoza_Ath Bilbao
2012-05-01,Getafe,Santander,1,1,2011-12,LaLiga,Spain,2012-05-01_Getafe_Santander
2012-05-01,Granada,Espanol,2,1,2011-12,LaLiga,Spain,2012-05-01_Granada_Espanol
2012-05-01,Sp Gijon,Villarreal,2,3,2011-12,LaLiga,Spain,2012-05-01_Sp Gijon_Villarreal
2012-05-02,Ath Bilbao,Real Madrid,0,3,2011-12,LaLiga,Spain,2012-05-02_Ath Bilbao_Real Madrid
2012-05-02,Ath Madrid,Sociedad,1,1,2011-12,LaLiga,Spain,2012-05-02_Ath Madrid_Sociedad
2012-05-02,Barcelona,Malaga,4,1,2011-12,LaLiga,Spain,2012-05-02_Barcelona_Malaga
2012-05-02,Mallorca,Vallecano,1,0,2011-12,LaLiga,Spain,2012-05-02_Mallorca_Vallecano
2012-05-02,Sevilla,Betis,1,2,2011-12,LaLiga,Spain,2012-05-02_Sevilla_Betis
2012-05-02,Valencia,Osasuna,4,0,2011-12,LaLiga,Spain,2012-05-02_Valencia_Osasuna
2012-05-02,Zaragoza,Levante,1,0,2011-12,LaLiga,Spain,2012-05-02_Zaragoza_Levante
2012-05-05,Ath Bilbao,Getafe,0,0,2011-12,LaLiga,Spain,2012-05-05_Ath Bilbao_Getafe
2012-05-05,Ath Madrid,Malaga,2,1,2011-12,LaLiga,Spain,2012-05-05_Ath Madrid_Malaga
2012-05-05,Barcelona,Espanol,4,0,2011-12,LaLiga,Spain,2012-05-05_Barcelona_Espanol
2012-05-05,Granada,Real Madrid,1,2,2011-12,LaLiga,Spain,2012-05-05_Granada_Real Madrid
2012-05-05,Mallorca,Levante,1,0,2011-12,LaLiga,Spain,2012-05-05_Mallorca_Levante
2012-05-05,Osasuna,Sociedad,1,0,2011-12,LaLiga,Spain,2012-05-05_Osasuna_Sociedad
2012-05-05,Sevilla,Vallecano,5,2,2011-12,LaLiga,Spain,2012-05-05_Sevilla_Vallecano
2012-05-05,Sp Gijon,Betis,2,1,2011-12,LaLiga,Spain,2012-05-05_Sp Gijon_Betis
2012-05-05,Valencia,Villarreal,1,0,2011-12,LaLiga,Spain,2012-05-05_Valencia_Villarreal
2012-05-05,Zaragoza,Santander,2,1,2011-12,LaLiga,Spain,2012-05-05_Zaragoza_Santander
2012-05-12,Betis,Barcelona,2,2,2011-12,LaLiga,Spain,2012-05-12_Betis_Barcelona
2012-05-12,Sociedad,Valencia,1,0,2011-12,LaLiga,Spain,2012-05-12_Sociedad_Valencia
2012-05-13,Espanol,Sevilla,1,1,2011-12,LaLiga,Spain,2012-05-13_Espanol_Sevilla
2012-05-13,Getafe,Zaragoza,0,2,2011-12,LaLiga,Spain,2012-05-13_Getafe_Zaragoza
2012-05-13,Levante,Ath Bilbao,3,0,2011-12,LaLiga,Spain,2012-05-13_Levante_Ath Bilbao
2012-05-13,Malaga,Sp Gijon,1,0,2011-12,LaLiga,Spain,2012-05-13_Malaga_Sp Gijon
2012-05-13,Real Madrid,Mallorca,4,1,2011-12,LaLiga,Spain,2012-05-13_Real Madrid_Mallorca
2012-05-13,Santander,Osasuna,2,4,2011-12,LaLiga,Spain,2012-05-13_Santander_Osasuna
2012-05-13,Vallecano,Granada,1,0,2011-12,LaLiga,Spain,2012-05-13_Vallecano_Granada
2012-05-13,Villarreal,Ath Madrid,0,1,2011-12,LaLiga,Spain,2012-05-13_Villarreal_Ath Madrid
2012-08-18,Celta,Malaga,0,1,2012-13,LaLiga,Spain,2012-08-18_Celta_Malaga
2012-08-18,Mallorca,Espanol,2,1,2012-13,LaLiga,Spain,2012-08-18_Mallorca_Espanol
2012-08-18,Sevilla,Getafe,2,1,2012-13,LaLiga,Spain,2012-08-18_Sevilla_Getafe
2012-08-19,Ath Bilbao,Betis,3,5,2012-13,LaLiga,Spain,2012-08-19_Ath Bilbao_Betis
2012-08-19,Barcelona,Sociedad,5,1,2012-13,LaLiga,Spain,2012-08-19_Barcelona_Sociedad
2012-08-19,Levante,Ath Madrid,1,1,2012-13,LaLiga,Spain,2012-08-19_Levante_Ath Madrid
2012-08-19,Real Madrid,Valencia,1,1,2012-13,LaLiga,Spain,2012-08-19_Real Madrid_Valencia
2012-08-20,La Coruna,Osasuna,2,0,2012-13,LaLiga,Spain,2012-08-20_La Coruna_Osasuna
2012-08-20,Vallecano,Granada,1,0,2012-13,LaLiga,Spain,2012-08-20_Vallecano_Granada
2012-08-20,Zaragoza,Valladolid,0,1,2012-13,LaLiga,Spain,2012-08-20_Zaragoza_Valladolid
2012-08-25,Betis,Vallecano,1,2,2012-13,LaLiga,Spain,2012-08-25_Betis_Vallecano
2012-08-25,Espanol,Zaragoza,1,2,2012-13,LaLiga,Spain,2012-08-25_Espanol_Zaragoza
2012-08-25,Malaga,Mallorca,1,1,2012-13,LaLiga,Spain,2012-08-25_Malaga_Mallorca
2012-08-25,Sociedad,Celta,2,1,2012-13,LaLiga,Spain,2012-08-25_Sociedad_Celta
2012-08-26,Getafe,Real Madrid,2,1,2012-13,LaLiga,Spain,2012-08-26_Getafe_Real Madrid
2012-08-26,Granada,Sevilla,1,1,2012-13,LaLiga,Spain,2012-08-26_Granada_Sevilla
2012-08-26,Osasuna,Barcelona,1,2,2012-13,LaLiga,Spain,2012-08-26_Osasuna_Barcelona
2012-08-26,Valencia,La Coruna,3,3,2012-13,LaLiga,Spain,2012-08-26_Valencia_La Coruna
2012-08-27,Ath Madrid,Ath Bilbao,4,0,2012-13,LaLiga,Spain,2012-08-27_Ath Madrid_Ath Bilbao
2012-08-27,Valladolid,Levante,2,0,2012-13,LaLiga,Spain,2012-08-27_Valladolid_Levante
2012-09-01,Celta,Osasuna,2,0,2012-13,LaLiga,Spain,2012-09-01_Celta_Osasuna
2012-09-01,La Coruna,Getafe,1,1,2012-13,LaLiga,Spain,2012-09-01_La Coruna_Getafe
2012-09-01,Mallorca,Sociedad,1,0,2012-13,LaLiga,Spain,2012-09-01_Mallorca_Sociedad
2012-09-01,Zaragoza,Malaga,0,1,2012-13,LaLiga,Spain,2012-09-01_Zaragoza_Malaga
2012-09-02,Ath Bilbao,Valladolid,2,0,2012-13,LaLiga,Spain,2012-09-02_Ath Bilbao_Valladolid
2012-09-02,Barcelona,Valencia,1,0,2012-13,LaLiga,Spain,2012-09-02_Barcelona_Valencia
2012-09-02,Levante,Espanol,3,2,2012-13,LaLiga,Spain,2012-09-02_Levante_Espanol
2012-09-02,Real Madrid,Granada,3,0,2012-13,LaLiga,Spain,2012-09-02_Real Madrid_Granada
2012-09-02,Vallecano,Sevilla,0,0,2012-13,LaLiga,Spain,2012-09-02_Vallecano_Sevilla
2012-09-15,Getafe,Barcelona,1,4,2012-13,LaLiga,Spain,2012-09-15_Getafe_Barcelona
2012-09-15,Malaga,Levante,3,1,2012-13,LaLiga,Spain,2012-09-15_Malaga_Levante
2012-09-15,Sevilla,Real Madrid,1,0,2012-13,LaLiga,Spain,2012-09-15_Sevilla_Real Madrid
2012-09-15,Valencia,Celta,2,1,2012-13,LaLiga,Spain,2012-09-15_Valencia_Celta
2012-09-16,Ath Madrid,Vallecano,4,3,2012-13,LaLiga,Spain,2012-09-16_Ath Madrid_Vallecano
2012-09-16,Espanol,Ath Bilbao,3,3,2012-13,LaLiga,Spain,2012-09-16_Espanol_Ath Bilbao
2012-09-16,Granada,La Coruna,1,1,2012-13,LaLiga,Spain,2012-09-16_Granada_La Coruna
2012-09-16,Osasuna,Mallorca,1,1,2012-13,LaLiga,Spain,2012-09-16_Osasuna_Mallorca
2012-09-16,Sociedad,Zaragoza,2,0,2012-13,LaLiga,Spain,2012-09-16_Sociedad_Zaragoza
2012-09-17,Valladolid,Betis,0,1,2012-13,LaLiga,Spain,2012-09-17_Valladolid_Betis
2012-09-22,Barcelona,Granada,2,0,2012-13,LaLiga,Spain,2012-09-22_Barcelona_Granada
2012-09-22,Betis,Espanol,1,0,2012-13,LaLiga,Spain,2012-09-22_Betis_Espanol
2012-09-22,Celta,Getafe,2,1,2012-13,LaLiga,Spain,2012-09-22_Celta_Getafe
2012-09-22,Zaragoza,Osasuna,3,1,2012-13,LaLiga,Spain,2012-09-22_Zaragoza_Osasuna
2012-09-23,Ath Bilbao,Malaga,0,0,2012-13,LaLiga,Spain,2012-09-23_Ath Bilbao_Malaga
2012-09-23,Ath Madrid,Valladolid,2,1,2012-13,LaLiga,Spain,2012-09-23_Ath Madrid_Valladolid
2012-09-23,Levante,Sociedad,2,1,2012-13,LaLiga,Spain,2012-09-23_Levante_Sociedad
2012-09-23,Mallorca,Valencia,2,0,2012-13,LaLiga,Spain,2012-09-23_Mallorca_Valencia
2012-09-24,La Coruna,Sevilla,0,2,2012-13,LaLiga,Spain,2012-09-24_La Coruna_Sevilla
2012-09-24,Vallecano,Real Madrid,0,2,2012-13,LaLiga,Spain,2012-09-24_Vallecano_Real Madrid
2012-09-26,Betis,Ath Madrid,2,4,2012-13,LaLiga,Spain,2012-09-26_Betis_Ath Madrid
2012-09-29,Malaga,Betis,4,0,2012-13,LaLiga,Spain,2012-09-29_Malaga_Betis
2012-09-29,Sevilla,Barcelona,2,3,2012-13,LaLiga,Spain,2012-09-29_Sevilla_Barcelona
2012-09-29,Sociedad,Ath Bilbao,2,0,2012-13,LaLiga,Spain,2012-09-29_Sociedad_Ath Bilbao
2012-09-29,Valencia,Zaragoza,2,0,2012-13,LaLiga,Spain,2012-09-29_Valencia_Zaragoza
2012-09-30,Espanol,Ath Madrid,0,1,2012-13,LaLiga,Spain,2012-09-30_Espanol_Ath Madrid
2012-09-30,Granada,Celta,2,1,2012-13,LaLiga,Spain,2012-09-30_Granada_Celta
2012-09-30,Osasuna,Levante,4,0,2012-13,LaLiga,Spain,2012-09-30_Osasuna_Levante
2012-09-30,Real Madrid,La Coruna,5,1,2012-13,LaLiga,Spain,2012-09-30_Real Madrid_La Coruna
2012-09-30,Valladolid,Vallecano,6,1,2012-13,LaLiga,Spain,2012-09-30_Valladolid_Vallecano
2012-10-01,Getafe,Mallorca,1,0,2012-13,LaLiga,Spain,2012-10-01_Getafe_Mallorca
2012-10-05,Celta,Sevilla,2,0,2012-13,LaLiga,Spain,2012-10-05_Celta_Sevilla
2012-10-06,Betis,Sociedad,2,0,2012-13,LaLiga,Spain,2012-10-06_Betis_Sociedad
2012-10-06,Valladolid,Espanol,1,1,2012-13,LaLiga,Spain,2012-10-06_Valladolid_Espanol
2012-10-06,Vallecano,La Coruna,2,1,2012-13,LaLiga,Spain,2012-10-06_Vallecano_La Coruna
2012-10-06,Zaragoza,Getafe,0,1,2012-13,LaLiga,Spain,2012-10-06_Zaragoza_Getafe
2012-10-07,Ath Bilbao,Osasuna,1,0,2012-13,LaLiga,Spain,2012-10-07_Ath Bilbao_Osasuna
2012-10-07,Ath Madrid,Malaga,2,1,2012-13,LaLiga,Spain,2012-10-07_Ath Madrid_Malaga
2012-10-07,Barcelona,Real Madrid,2,2,2012-13,LaLiga,Spain,2012-10-07_Barcelona_Real Madrid
2012-10-07,Levante,Valencia,1,0,2012-13,LaLiga,Spain,2012-10-07_Levante_Valencia
2012-10-07,Mallorca,Granada,1,2,2012-13,LaLiga,Spain,2012-10-07_Mallorca_Granada
2012-10-20,La Coruna,Barcelona,4,5,2012-13,LaLiga,Spain,2012-10-20_La Coruna_Barcelona
2012-10-20,Malaga,Valladolid,2,1,2012-13,LaLiga,Spain,2012-10-20_Malaga_Valladolid
2012-10-20,Real Madrid,Celta,2,0,2012-13,LaLiga,Spain,2012-10-20_Real Madrid_Celta
2012-10-20,Valencia,Ath Bilbao,3,2,2012-13,LaLiga,Spain,2012-10-20_Valencia_Ath Bilbao
2012-10-21,Espanol,Vallecano,3,2,2012-13,LaLiga,Spain,2012-10-21_Espanol_Vallecano
2012-10-21,Getafe,Levante,0,1,2012-13,LaLiga,Spain,2012-10-21_Getafe_Levante
2012-10-21,Granada,Zaragoza,1,2,2012-13,LaLiga,Spain,2012-10-21_Granada_Zaragoza
2012-10-21,Osasuna,Betis,0,0,2012-13,LaLiga,Spain,2012-10-21_Osasuna_Betis
2012-10-21,Sociedad,Ath Madrid,0,1,2012-13,LaLiga,Spain,2012-10-21_Sociedad_Ath Madrid
2012-10-22,Sevilla,Mallorca,3,2,2012-13,LaLiga,Spain,2012-10-22_Sevilla_Mallorca
2012-10-27,Betis,Valencia,1,0,2012-13,LaLiga,Spain,2012-10-27_Betis_Valencia
2012-10-27,Celta,La Coruna,1,1,2012-13,LaLiga,Spain,2012-10-27_Celta_La Coruna
2012-10-27,Espanol,Malaga,0,0,2012-13,LaLiga,Spain,2012-10-27_Espanol_Malaga
2012-10-27,Vallecano,Barcelona,0,5,2012-13,LaLiga,Spain,2012-10-27_Vallecano_Barcelona
2012-10-28,Ath Bilbao,Getafe,1,2,2012-13,LaLiga,Spain,2012-10-28_Ath Bilbao_Getafe
2012-10-28,Ath Madrid,Osasuna,3,1,2012-13,LaLiga,Spain,2012-10-28_Ath Madrid_Osasuna
2012-10-28,Levante,Granada,3,1,2012-13,LaLiga,Spain,2012-10-28_Levante_Granada
2012-10-28,Mallorca,Real Madrid,0,5,2012-13,LaLiga,Spain,2012-10-28_Mallorca_Real Madrid
2012-10-28,Zaragoza,Sevilla,2,1,2012-13,LaLiga,Spain,2012-10-28_Zaragoza_Sevilla
2012-10-29,Valladolid,Sociedad,2,2,2012-13,LaLiga,Spain,2012-10-29_Valladolid_Sociedad
2012-11-03,Barcelona,Celta,3,1,2012-13,LaLiga,Spain,2012-11-03_Barcelona_Celta
2012-11-03,Malaga,Vallecano,1,2,2012-13,LaLiga,Spain,2012-11-03_Malaga_Vallecano
2012-11-03,Real Madrid,Zaragoza,4,0,2012-13,LaLiga,Spain,2012-11-03_Real Madrid_Zaragoza
2012-11-03,Valencia,Ath Madrid,2,0,2012-13,LaLiga,Spain,2012-11-03_Valencia_Ath Madrid
2012-11-04,Granada,Ath Bilbao,1,2,2012-13,LaLiga,Spain,2012-11-04_Granada_Ath Bilbao
2012-11-04,La Coruna,Mallorca,1,0,2012-13,LaLiga,Spain,2012-11-04_La Coruna_Mallorca
2012-11-04,Osasuna,Valladolid,0,1,2012-13,LaLiga,Spain,2012-11-04_Osasuna_Valladolid
2012-11-04,Sevilla,Levante,0,0,2012-13,LaLiga,Spain,2012-11-04_Sevilla_Levante
2012-11-04,Sociedad,Espanol,0,1,2012-13,LaLiga,Spain,2012-11-04_Sociedad_Espanol
2012-11-05,Getafe,Betis,2,4,2012-13,LaLiga,Spain,2012-11-05_Getafe_Betis
2012-11-09,Betis,Granada,1,2,2012-13,LaLiga,Spain,2012-11-09_Betis_Granada
2012-11-10,Espanol,Osasuna,0,3,2012-13,LaLiga,Spain,2012-11-10_Espanol_Osasuna
2012-11-10,Malaga,Sociedad,1,2,2012-13,LaLiga,Spain,2012-11-10_Malaga_Sociedad
2012-11-10,Vallecano,Celta,3,2,2012-13,LaLiga,Spain,2012-11-10_Vallecano_Celta
2012-11-10,Zaragoza,La Coruna,5,3,2012-13,LaLiga,Spain,2012-11-10_Zaragoza_La Coruna
2012-11-11,Ath Bilbao,Sevilla,2,1,2012-13,LaLiga,Spain,2012-11-11_Ath Bilbao_Sevilla
2012-11-11,Ath Madrid,Getafe,2,0,2012-13,LaLiga,Spain,2012-11-11_Ath Madrid_Getafe
2012-11-11,Levante,Real Madrid,1,2,2012-13,LaLiga,Spain,2012-11-11_Levante_Real Madrid
2012-11-11,Mallorca,Barcelona,2,4,2012-13,LaLiga,Spain,2012-11-11_Mallorca_Barcelona
2012-11-11,Valladolid,Valencia,1,1,2012-13,LaLiga,Spain,2012-11-11_Valladolid_Valencia
2012-11-17,Barcelona,Zaragoza,3,1,2012-13,LaLiga,Spain,2012-11-17_Barcelona_Zaragoza
2012-11-17,Osasuna,Malaga,0,0,2012-13,LaLiga,Spain,2012-11-17_Osasuna_Malaga
2012-11-17,Real Madrid,Ath Bilbao,5,1,2012-13,LaLiga,Spain,2012-11-17_Real Madrid_Ath Bilbao
2012-11-17,Valencia,Espanol,2,1,2012-13,LaLiga,Spain,2012-11-17_Valencia_Espanol
2012-11-18,Celta,Mallorca,1,1,2012-13,LaLiga,Spain,2012-11-18_Celta_Mallorca
2012-11-18,Getafe,Valladolid,2,1,2012-13,LaLiga,Spain,2012-11-18_Getafe_Valladolid
2012-11-18,Granada,Ath Madrid,0,1,2012-13,LaLiga,Spain,2012-11-18_Granada_Ath Madrid
2012-11-18,La Coruna,Levante,0,2,2012-13,LaLiga,Spain,2012-11-18_La Coruna_Levante
2012-11-18,Sevilla,Betis,5,1,2012-13,LaLiga,Spain,2012-11-18_Sevilla_Betis
2012-11-19,Sociedad,Vallecano,4,0,2012-13,LaLiga,Spain,2012-11-19_Sociedad_Vallecano
2012-11-23,Sociedad,Osasuna,0,0,2012-13,LaLiga,Spain,2012-11-23_Sociedad_Osasuna
2012-11-24,Betis,Real Madrid,1,0,2012-13,LaLiga,Spain,2012-11-24_Betis_Real Madrid
2012-11-24,Malaga,Valencia,4,0,2012-13,LaLiga,Spain,2012-11-24_Malaga_Valencia
2012-11-24,Valladolid,Granada,1,0,2012-13,LaLiga,Spain,2012-11-24_Valladolid_Granada
2012-11-24,Vallecano,Mallorca,2,0,2012-13,LaLiga,Spain,2012-11-24_Vallecano_Mallorca
2012-11-25,Ath Bilbao,La Coruna,1,1,2012-13,LaLiga,Spain,2012-11-25_Ath Bilbao_La Coruna
2012-11-25,Ath Madrid,Sevilla,4,0,2012-13,LaLiga,Spain,2012-11-25_Ath Madrid_Sevilla
2012-11-25,Espanol,Getafe,0,2,2012-13,LaLiga,Spain,2012-11-25_Espanol_Getafe
2012-11-25,Levante,Barcelona,0,4,2012-13,LaLiga,Spain,2012-11-25_Levante_Barcelona
2012-11-26,Zaragoza,Celta,0,1,2012-13,LaLiga,Spain,2012-11-26_Zaragoza_Celta
2012-11-30,Osasuna,Vallecano,1,0,2012-13,LaLiga,Spain,2012-11-30_Osasuna_Vallecano
2012-12-01,Barcelona,Ath Bilbao,5,1,2012-13,LaLiga,Spain,2012-12-01_Barcelona_Ath Bilbao
2012-12-01,Getafe,Malaga,1,0,2012-13,LaLiga,Spain,2012-12-01_Getafe_Malaga
2012-12-01,Real Madrid,Ath Madrid,2,0,2012-13,LaLiga,Spain,2012-12-01_Real Madrid_Ath Madrid
2012-12-01,Valencia,Sociedad,2,5,2012-13,LaLiga,Spain,2012-12-01_Valencia_Sociedad
2012-12-02,Celta,Levante,1,1,2012-13,LaLiga,Spain,2012-12-02_Celta_Levante
2012-12-02,Granada,Espanol,0,0,2012-13,LaLiga,Spain,2012-12-02_Granada_Espanol
2012-12-02,La Coruna,Betis,2,3,2012-13,LaLiga,Spain,2012-12-02_La Coruna_Betis
2012-12-02,Mallorca,Zaragoza,1,1,2012-13,LaLiga,Spain,2012-12-02_Mallorca_Zaragoza
2012-12-03,Sevilla,Valladolid,1,2,2012-13,LaLiga,Spain,2012-12-03_Sevilla_Valladolid
2012-12-07,Espanol,Sevilla,2,2,2012-13,LaLiga,Spain,2012-12-07_Espanol_Sevilla
2012-12-08,Malaga,Granada,4,0,2012-13,LaLiga,Spain,2012-12-08_Malaga_Granada
2012-12-08,Osasuna,Valencia,0,1,2012-13,LaLiga,Spain,2012-12-08_Osasuna_Valencia
2012-12-08,Sociedad,Getafe,1,1,2012-13,LaLiga,Spain,2012-12-08_Sociedad_Getafe
2012-12-08,Valladolid,Real Madrid,2,3,2012-13,LaLiga,Spain,2012-12-08_Valladolid_Real Madrid
2012-12-09,Ath Bilbao,Celta,1,0,2012-13,LaLiga,Spain,2012-12-09_Ath Bilbao_Celta
2012-12-09,Ath Madrid,La Coruna,6,0,2012-13,LaLiga,Spain,2012-12-09_Ath Madrid_La Coruna
2012-12-09,Betis,Barcelona,1,2,2012-13,LaLiga,Spain,2012-12-09_Betis_Barcelona
2012-12-09,Levante,Mallorca,4,0,2012-13,LaLiga,Spain,2012-12-09_Levante_Mallorca
2012-12-10,Vallecano,Zaragoza,0,2,2012-13,LaLiga,Spain,2012-12-10_Vallecano_Zaragoza
2012-12-15,Getafe,Osasuna,1,1,2012-13,LaLiga,Spain,2012-12-15_Getafe_Osasuna
2012-12-15,Granada,Sociedad,0,0,2012-13,LaLiga,Spain,2012-12-15_Granada_Sociedad
2012-12-15,Mallorca,Ath Bilbao,0,1,2012-13,LaLiga,Spain,2012-12-15_Mallorca_Ath Bilbao
2012-12-15,Sevilla,Malaga,0,2,2012-13,LaLiga,Spain,2012-12-15_Sevilla_Malaga
2012-12-16,Barcelona,Ath Madrid,4,1,2012-13,LaLiga,Spain,2012-12-16_Barcelona_Ath Madrid
2012-12-16,Real Madrid,Espanol,2,2,2012-13,LaLiga,Spain,2012-12-16_Real Madrid_Espanol
2012-12-16,Valencia,Vallecano,0,1,2012-13,LaLiga,Spain,2012-12-16_Valencia_Vallecano
2012-12-16,Zaragoza,Levante,0,1,2012-13,LaLiga,Spain,2012-12-16_Zaragoza_Levante
2012-12-17,Celta,Betis,0,1,2012-13,LaLiga,Spain,2012-12-17_Celta_Betis
2012-12-17,La Coruna,Valladolid,0,0,2012-13,LaLiga,Spain,2012-12-17_La Coruna_Valladolid
2012-12-20,Espanol,La Coruna,2,0,2012-13,LaLiga,Spain,2012-12-20_Espanol_La Coruna
2012-12-20,Sociedad,Sevilla,2,1,2012-13,LaLiga,Spain,2012-12-20_Sociedad_Sevilla
