Date,HomeTeam,AwayTeam,FTHG,FTAG,Season,League,Country,Game
2012-01-15,Swansea,Arsenal,3,2,2011-12,Premier,England,2012-01-15_Swansea_Arsenal
2012-01-16,Wigan,Man City,0,1,2011-12,Premier,England,2012-01-16_Wigan_Man City
2012-01-21,Bolton,Liverpool,3,1,2011-12,Premier,England,2012-01-21_Bolton_Liverpool
2012-01-21,Everton,Blackburn,1,1,2011-12,Premier,England,2012-01-21_Everton_Blackburn
2012-01-21,Fulham,Newcastle,5,2,2011-12,Premier,England,2012-01-21_Fulham_Newcastle
2012-01-21,Norwich,Chelsea,0,0,2011-12,Premier,England,2012-01-21_Norwich_Chelsea
2012-01-21,QPR,Wigan,3,1,2011-12,Premier,England,2012-01-21_QPR_Wigan
2012-01-21,Stoke,West Brom,1,2,2011-12,Premier,England,2012-01-21_Stoke_West Brom
2012-01-21,Sunderland,Swansea,2,0,2011-12,Premier,England,2012-01-21_Sunderland_Swansea
2012-01-21,Wolves,Aston Villa,2,3,2011-12,Premier,England,2012-01-21_Wolves_Aston Villa
2012-01-22,Arsenal,Man United,1,2,2011-12,Premier,England,2012-01-22_Arsenal_Man United
2012-01-22,Man City,Tottenham,3,2,2011-12,Premier,England,2012-01-22_Man City_Tottenham
2012-01-31,Everton,Man City,1,0,2011-12,Premier,England,2012-01-31_Everton_Man City
2012-01-31,Man United,Stoke,2,0,2011-12,Premier,England,2012-01-31_Man United_Stoke
2012-01-31,Swansea,Chelsea,1,1,2011-12,Premier,England,2012-01-31_Swansea_Chelsea
2012-01-31,Tottenham,Wigan,3,1,2011-12,Premier,England,2012-01-31_Tottenham_Wigan
2012-01-31,Wolves,Liverpool,0,3,2011-12,Premier,England,2012-01-31_Wolves_Liverpool
2012-02-01,Aston Villa,QPR,2,2,2011-12,Premier,England,2012-02-01_Aston Villa_QPR
2012-02-01,Blackburn,Newcastle,0,2,2011-12,Premier,England,2012-02-01_Blackburn_Newcastle
2012-02-01,Bolton,Arsenal,0,0,2011-12,Premier,England,2012-02-01_Bolton_Arsenal
2012-02-01,Fulham,West Brom,1,1,2011-12,Premier,England,2012-02-01_Fulham_West Brom
2012-02-01,Sunderland,Norwich,3,0,2011-12,Premier,England,2012-02-01_Sunderland_Norwich
2012-02-04,Arsenal,Blackburn,7,1,2011-12,Premier,England,2012-02-04_Arsenal_Blackburn
2012-02-04,Man City,Fulham,3,0,2011-12,Premier,England,2012-02-04_Man City_Fulham
2012-02-04,Norwich,Bolton,2,0,2011-12,Premier,England,2012-02-04_Norwich_Bolton
2012-02-04,QPR,Wolves,1,2,2011-12,Premier,England,2012-02-04_QPR_Wolves
2012-02-04,Stoke,Sunderland,0,1,2011-12,Premier,England,2012-02-04_Stoke_Sunderland
2012-02-04,West Brom,Swansea,1,2,2011-12,Premier,England,2012-02-04_West Brom_Swansea
2012-02-04,Wigan,Everton,1,1,2011-12,Premier,England,2012-02-04_Wigan_Everton
2012-02-05,Chelsea,Man United,3,3,2011-12,Premier,England,2012-02-05_Chelsea_Man United
2012-02-05,Newcastle,Aston Villa,2,1,2011-12,Premier,England,2012-02-05_Newcastle_Aston Villa
2012-02-06,Liverpool,Tottenham,0,0,2011-12,Premier,England,2012-02-06_Liverpool_Tottenham
2012-02-11,Blackburn,QPR,3,2,2011-12,Premier,England,2012-02-11_Blackburn_QPR
2012-02-11,Bolton,Wigan,1,2,2011-12,Premier,England,2012-02-11_Bolton_Wigan
2012-02-11,Everton,Chelsea,2,0,2011-12,Premier,England,2012-02-11_Everton_Chelsea
2012-02-11,Fulham,Stoke,2,1,2011-12,Premier,England,2012-02-11_Fulham_Stoke
2012-02-11,Man United,Liverpool,2,1,2011-12,Premier,England,2012-02-11_Man United_Liverpool
2012-02-11,Sunderland,Arsenal,1,2,2011-12,Premier,England,2012-02-11_Sunderland_Arsenal
2012-02-11,Swansea,Norwich,2,3,2011-12,Premier,England,2012-02-11_Swansea_Norwich
2012-02-11,Tottenham,Newcastle,5,0,2011-12,Premier,England,2012-02-11_Tottenham_Newcastle
2012-02-12,Aston Villa,Man City,0,1,2011-12,Premier,England,2012-02-12_Aston Villa_Man City
2012-02-12,Wolves,West Brom,1,5,2011-12,Premier,England,2012-02-12_Wolves_West Brom
2012-02-25,Chelsea,Bolton,3,0,2011-12,Premier,England,2012-02-25_Chelsea_Bolton
2012-02-25,Man City,Blackburn,3,0,2011-12,Premier,England,2012-02-25_Man City_Blackburn
2012-02-25,Newcastle,Wolves,2,2,2011-12,Premier,England,2012-02-25_Newcastle_Wolves
2012-02-25,QPR,Fulham,0,1,2011-12,Premier,England,2012-02-25_QPR_Fulham
2012-02-25,West Brom,Sunderland,4,0,2011-12,Premier,England,2012-02-25_West Brom_Sunderland
2012-02-25,Wigan,Aston Villa,0,0,2011-12,Premier,England,2012-02-25_Wigan_Aston Villa
2012-02-26,Arsenal,Tottenham,5,2,2011-12,Premier,England,2012-02-26_Arsenal_Tottenham
2012-02-26,Norwich,Man United,1,2,2011-12,Premier,England,2012-02-26_Norwich_Man United
2012-02-26,Stoke,Swansea,2,0,2011-12,Premier,England,2012-02-26_Stoke_Swansea
2012-03-03,Blackburn,Aston Villa,1,1,2011-12,Premier,England,2012-03-03_Blackburn_Aston Villa
2012-03-03,Liverpool,Arsenal,1,2,2011-12,Premier,England,2012-03-03_Liverpool_Arsenal
2012-03-03,Man City,Bolton,2,0,2011-12,Premier,England,2012-03-03_Man City_Bolton
2012-03-03,QPR,Everton,1,1,2011-12,Premier,England,2012-03-03_QPR_Everton
2012-03-03,Stoke,Norwich,1,0,2011-12,Premier,England,2012-03-03_Stoke_Norwich
2012-03-03,West Brom,Chelsea,1,0,2011-12,Premier,England,2012-03-03_West Brom_Chelsea
2012-03-03,Wigan,Swansea,0,2,2011-12,Premier,England,2012-03-03_Wigan_Swansea
2012-03-04,Fulham,Wolves,5,0,2011-12,Premier,England,2012-03-04_Fulham_Wolves
2012-03-04,Newcastle,Sunderland,1,1,2011-12,Premier,England,2012-03-04_Newcastle_Sunderland
2012-03-04,Tottenham,Man United,1,3,2011-12,Premier,England,2012-03-04_Tottenham_Man United
2012-03-10,Aston Villa,Fulham,1,0,2011-12,Premier,England,2012-03-10_Aston Villa_Fulham
2012-03-10,Bolton,QPR,2,1,2011-12,Premier,England,2012-03-10_Bolton_QPR
2012-03-10,Chelsea,Stoke,1,0,2011-12,Premier,England,2012-03-10_Chelsea_Stoke
2012-03-10,Everton,Tottenham,1,0,2011-12,Premier,England,2012-03-10_Everton_Tottenham
2012-03-10,Sunderland,Liverpool,1,0,2011-12,Premier,England,2012-03-10_Sunderland_Liverpool
2012-03-10,Wolves,Blackburn,0,2,2011-12,Premier,England,2012-03-10_Wolves_Blackburn
2012-03-11,Man United,West Brom,2,0,2011-12,Premier,England,2012-03-11_Man United_West Brom
2012-03-11,Norwich,Wigan,1,1,2011-12,Premier,England,2012-03-11_Norwich_Wigan
2012-03-11,Swansea,Man City,1,0,2011-12,Premier,England,2012-03-11_Swansea_Man City
2012-03-12,Arsenal,Newcastle,2,1,2011-12,Premier,England,2012-03-12_Arsenal_Newcastle
2012-03-13,Liverpool,Everton,3,0,2011-12,Premier,England,2012-03-13_Liverpool_Everton
2012-03-17,Fulham,Swansea,0,3,2011-12,Premier,England,2012-03-17_Fulham_Swansea
2012-03-17,Wigan,West Brom,1,1,2011-12,Premier,England,2012-03-17_Wigan_West Brom
2012-03-18,Newcastle,Norwich,1,0,2011-12,Premier,England,2012-03-18_Newcastle_Norwich
2012-03-18,Wolves,Man United,0,5,2011-12,Premier,England,2012-03-18_Wolves_Man United
2012-03-20,Blackburn,Sunderland,2,0,2011-12,Premier,England,2012-03-20_Blackburn_Sunderland
2012-03-21,Everton,Arsenal,0,1,2011-12,Premier,England,2012-03-21_Everton_Arsenal
2012-03-21,Man City,Chelsea,2,1,2011-12,Premier,England,2012-03-21_Man City_Chelsea
2012-03-21,QPR,Liverpool,3,2,2011-12,Premier,England,2012-03-21_QPR_Liverpool
2012-03-21,Tottenham,Stoke,1,1,2011-12,Premier,England,2012-03-21_Tottenham_Stoke
2012-03-24,Arsenal,Aston Villa,3,0,2011-12,Premier,England,2012-03-24_Arsenal_Aston Villa
2012-03-24,Bolton,Blackburn,2,1,2011-12,Premier,England,2012-03-24_Bolton_Blackburn
2012-03-24,Chelsea,Tottenham,0,0,2011-12,Premier,England,2012-03-24_Chelsea_Tottenham
2012-03-24,Liverpool,Wigan,1,2,2011-12,Premier,England,2012-03-24_Liverpool_Wigan
2012-03-24,Norwich,Wolves,2,1,2011-12,Premier,England,2012-03-24_Norwich_Wolves
2012-03-24,Stoke,Man City,1,1,2011-12,Premier,England,2012-03-24_Stoke_Man City
2012-03-24,Sunderland,QPR,3,1,2011-12,Premier,England,2012-03-24_Sunderland_QPR
2012-03-24,Swansea,Everton,0,2,2011-12,Premier,England,2012-03-24_Swansea_Everton
2012-03-25,West Brom,Newcastle,1,3,2011-12,Premier,England,2012-03-25_West Brom_Newcastle
2012-03-26,Man United,Fulham,1,0,2011-12,Premier,England,2012-03-26_Man United_Fulham
2012-03-31,Aston Villa,Chelsea,2,4,2011-12,Premier,England,2012-03-31_Aston Villa_Chelsea
2012-03-31,Everton,West Brom,2,0,2011-12,Premier,England,2012-03-31_Everton_West Brom
2012-03-31,Fulham,Norwich,2,1,2011-12,Premier,England,2012-03-31_Fulham_Norwich
2012-03-31,Man City,Sunderland,3,3,2011-12,Premier,England,2012-03-31_Man City_Sunderland
2012-03-31,QPR,Arsenal,2,1,2011-12,Premier,England,2012-03-31_QPR_Arsenal
2012-03-31,Wigan,Stoke,2,0,2011-12,Premier,England,2012-03-31_Wigan_Stoke
2012-03-31,Wolves,Bolton,2,3,2011-12,Premier,England,2012-03-31_Wolves_Bolton
2012-04-01,Newcastle,Liverpool,2,0,2011-12,Premier,England,2012-04-01_Newcastle_Liverpool
2012-04-01,Tottenham,Swansea,3,1,2011-12,Premier,England,2012-04-01_Tottenham_Swansea
2012-04-02,Blackburn,Man United,0,2,2011-12,Premier,England,2012-04-02_Blackburn_Man United
2012-04-06,Swansea,Newcastle,0,2,2011-12,Premier,England,2012-04-06_Swansea_Newcastle
2012-04-07,Bolton,Fulham,0,3,2011-12,Premier,England,2012-04-07_Bolton_Fulham
2012-04-07,Chelsea,Wigan,2,1,2011-12,Premier,England,2012-04-07_Chelsea_Wigan
2012-04-07,Liverpool,Aston Villa,1,1,2011-12,Premier,England,2012-04-07_Liverpool_Aston Villa
2012-04-07,Norwich,Everton,2,2,2011-12,Premier,England,2012-04-07_Norwich_Everton
2012-04-07,Stoke,Wolves,2,1,2011-12,Premier,England,2012-04-07_Stoke_Wolves
2012-04-07,Sunderland,Tottenham,0,0,2011-12,Premier,England,2012-04-07_Sunderland_Tottenham
2012-04-07,West Brom,Blackburn,3,0,2011-12,Premier,England,2012-04-07_West Brom_Blackburn
2012-04-08,Arsenal,Man City,1,0,2011-12,Premier,England,2012-04-08_Arsenal_Man City
2012-04-08,Man United,QPR,2,0,2011-12,Premier,England,2012-04-08_Man United_QPR
2012-04-09,Aston Villa,Stoke,1,1,2011-12,Premier,England,2012-04-09_Aston Villa_Stoke
2012-04-09,Everton,Sunderland,4,0,2011-12,Premier,England,2012-04-09_Everton_Sunderland
2012-04-09,Fulham,Chelsea,1,1,2011-12,Premier,England,2012-04-09_Fulham_Chelsea
2012-04-09,Newcastle,Bolton,2,0,2011-12,Premier,England,2012-04-09_Newcastle_Bolton
2012-04-09,Tottenham,Norwich,1,2,2011-12,Premier,England,2012-04-09_Tottenham_Norwich
2012-04-10,Blackburn,Liverpool,2,3,2011-12,Premier,England,2012-04-10_Blackburn_Liverpool
2012-04-11,Man City,West Brom,4,0,2011-12,Premier,England,2012-04-11_Man City_West Brom
2012-04-11,QPR,Swansea,3,0,2011-12,Premier,England,2012-04-11_QPR_Swansea
2012-04-11,Wigan,Man United,1,0,2011-12,Premier,England,2012-04-11_Wigan_Man United
2012-04-11,Wolves,Arsenal,0,3,2011-12,Premier,England,2012-04-11_Wolves_Arsenal
2012-04-14,Norwich,Man City,1,6,2011-12,Premier,England,2012-04-14_Norwich_Man City
2012-04-14,Sunderland,Wolves,0,0,2011-12,Premier,England,2012-04-14_Sunderland_Wolves
2012-04-14,Swansea,Blackburn,3,0,2011-12,Premier,England,2012-04-14_Swansea_Blackburn
2012-04-14,West Brom,QPR,1,0,2011-12,Premier,England,2012-04-14_West Brom_QPR
2012-04-15,Man United,Aston Villa,4,0,2011-12,Premier,England,2012-04-15_Man United_Aston Villa
2012-04-16,Arsenal,Wigan,1,2,2011-12,Premier,England,2012-04-16_Arsenal_Wigan
2012-04-21,Arsenal,Chelsea,0,0,2011-12,Premier,England,2012-04-21_Arsenal_Chelsea
2012-04-21,Aston Villa,Sunderland,0,0,2011-12,Premier,England,2012-04-21_Aston Villa_Sunderland
2012-04-21,Blackburn,Norwich,2,0,2011-12,Premier,England,2012-04-21_Blackburn_Norwich
2012-04-21,Bolton,Swansea,1,1,2011-12,Premier,England,2012-04-21_Bolton_Swansea
2012-04-21,Fulham,Wigan,2,1,2011-12,Premier,England,2012-04-21_Fulham_Wigan
2012-04-21,Newcastle,Stoke,3,0,2011-12,Premier,England,2012-04-21_Newcastle_Stoke
2012-04-21,QPR,Tottenham,1,0,2011-12,Premier,England,2012-04-21_QPR_Tottenham
2012-04-22,Liverpool,West Brom,0,1,2011-12,Premier,England,2012-04-22_Liverpool_West Brom
2012-04-22,Man United,Everton,4,4,2011-12,Premier,England,2012-04-22_Man United_Everton
2012-04-22,Wolves,Man City,0,2,2011-12,Premier,England,2012-04-22_Wolves_Man City
2012-04-24,Aston Villa,Bolton,1,2,2011-12,Premier,England,2012-04-24_Aston Villa_Bolton
2012-04-28,Everton,Fulham,4,0,2011-12,Premier,England,2012-04-28_Everton_Fulham
2012-04-28,Norwich,Liverpool,0,3,2011-12,Premier,England,2012-04-28_Norwich_Liverpool
2012-04-28,Stoke,Arsenal,1,1,2011-12,Premier,England,2012-04-28_Stoke_Arsenal
2012-04-28,Sunderland,Bolton,2,2,2011-12,Premier,England,2012-04-28_Sunderland_Bolton
2012-04-28,Swansea,Wolves,4,4,2011-12,Premier,England,2012-04-28_Swansea_Wolves
2012-04-28,West Brom,Aston Villa,0,0,2011-12,Premier,England,2012-04-28_West Brom_Aston Villa
2012-04-28,Wigan,Newcastle,4,0,2011-12,Premier,England,2012-04-28_Wigan_Newcastle
2012-04-29,Chelsea,QPR,6,1,2011-12,Premier,England,2012-04-29_Chelsea_QPR
2012-04-29,Tottenham,Blackburn,2,0,2011-12,Premier,England,2012-04-29_Tottenham_Blackburn
2012-04-30,Man City,Man United,1,0,2011-12,Premier,England,2012-04-30_Man City_Man United
2012-05-01,Liverpool,Fulham,0,1,2011-12,Premier,England,2012-05-01_Liverpool_Fulham
2012-05-01,Stoke,Everton,1,1,2011-12,Premier,England,2012-05-01_Stoke_Everton
2012-05-02,Bolton,Tottenham,1,4,2011-12,Premier,England,2012-05-02_Bolton_Tottenham
2012-05-02,Chelsea,Newcastle,0,2,2011-12,Premier,England,2012-05-02_Chelsea_Newcastle
2012-05-05,Arsenal,Norwich,3,3,2011-12,Premier,England,2012-05-05_Arsenal_Norwich
2012-05-06,Aston Villa,Tottenham,1,1,2011-12,Premier,England,2012-05-06_Aston Villa_Tottenham
2012-05-06,Bolton,West Brom,2,2,2011-12,Premier,England,2012-05-06_Bolton_West Brom
2012-05-06,Fulham,Sunderland,2,1,2011-12,Premier,England,2012-05-06_Fulham_Sunderland
2012-05-06,Man United,Swansea,2,0,2011-12,Premier,England,2012-05-06_Man United_Swansea
2012-05-06,Newcastle,Man City,0,2,2011-12,Premier,England,2012-05-06_Newcastle_Man City
2012-05-06,QPR,Stoke,1,0,2011-12,Premier,England,2012-05-06_QPR_Stoke
2012-05-06,Wolves,Everton,0,0,2011-12,Premier,England,2012-05-06_Wolves_Everton
2012-05-07,Blackburn,Wigan,0,1,2011-12,Premier,England,2012-05-07_Blackburn_Wigan
2012-05-08,Liverpool,Chelsea,4,1,2011-12,Premier,England,2012-05-08_Liverpool_Chelsea
2012-05-13,Chelsea,Blackburn,2,1,2011-12,Premier,England,2012-05-13_Chelsea_Blackburn
2012-05-13,Everton,Newcastle,3,1,2011-12,Premier,England,2012-05-13_Everton_Newcastle
2012-05-13,Man City,QPR,3,2,2011-12,Premier,England,2012-05-13_Man City_QPR
2012-05-13,Norwich,Aston Villa,2,0,2011-12,Premier,England,2012-05-13_Norwich_Aston Villa
2012-05-13,Stoke,Bolton,2,2,2011-12,Premier,England,2012-05-13_Stoke_Bolton
2012-05-13,Sunderland,Man United,0,1,2011-12,Premier,England,2012-05-13_Sunderland_Man United
2012-05-13,Swansea,Liverpool,1,0,2011-12,Premier,England,2012-05-13_Swansea_Liverpool
2012-05-13,Tottenham,Fulham,2,0,2011-12,Premier,England,2012-05-13_Tottenham_Fulham
2012-05-13,West Brom,Arsenal,2,3,2011-12,Premier,England,2012-05-13_West Brom_Arsenal
2012-05-13,Wigan,Wolves,3,2,2011-12,Premier,England,2012-05-13_Wigan_Wolves
2012-08-18,Arsenal,Sunderland,0,0,2012-13,Premier,England,2012-08-18_Arsenal_Sunderland
2012-08-18,Fulham,Norwich,5,0,2012-13,Premier,England,2012-08-18_Fulham_Norwich
2012-08-18,Newcastle,Tottenham,2,1,2012-13,Premier,England,2012-08-18_Newcastle_Tottenham
2012-08-18,QPR,Swansea,0,5,2012-13,Premier,England,2012-08-18_QPR_Swansea
2012-08-18,Reading,Stoke,1,1,2012-13,Premier,England,2012-08-18_Reading_Stoke
2012-08-18,West Brom,Liverpool,3,0,2012-13,Premier,England,2012-08-18_West Brom_Liverpool
2012-08-18,West Ham,Aston Villa,1,0,2012-13,Premier,England,2012-08-18_West Ham_Aston Villa
2012-08-19,Man City,Southampton,3,2,2012-13,Premier,England,2012-08-19_Man City_Southampton
2012-08-19,Wigan,Chelsea,0,2,2012-13,Premier,England,2012-08-19_Wigan_Chelsea
2012-08-20,Everton,Man United,1,0,2012-13,Premier,England,2012-08-20_Everton_Man United
2012-08-22,Chelsea,Reading,4,2,2012-13,Premier,England,2012-08-22_Chelsea_Reading
2012-08-25,Aston Villa,Everton,1,3,2012-13,Premier,England,2012-08-25_Aston Villa_Everton
2012-08-25,Chelsea,Newcastle,2,0,2012-13,Premier,England,2012-08-25_Chelsea_Newcastle
2012-08-25,Man United,Fulham,3,2,2012-13,Premier,England,2012-08-25_Man United_Fulham
2012-08-25,Norwich,QPR,1,1,2012-13,Premier,England,2012-08-25_Norwich_QPR
2012-08-25,Southampton,Wigan,0,2,2012-13,Premier,England,2012-08-25_Southampton_Wigan
2012-08-25,Swansea,West Ham,3,0,2012-13,Premier,England,2012-08-25_Swansea_West Ham
2012-08-25,Tottenham,West Brom,1,1,2012-13,Premier,England,2012-08-25_Tottenham_West Brom
2012-08-26,Liverpool,Man City,2,2,2012-13,Premier,England,2012-08-26_Liverpool_Man City
2012-08-26,Stoke,Arsenal,0,0,2012-13,Premier,England,2012-08-26_Stoke_Arsenal
2012-09-01,Man City,QPR,3,1,2012-13,Premier,England,2012-09-01_Man City_QPR
2012-09-01,Swansea,Sunderland,2,2,2012-13,Premier,England,2012-09-01_Swansea_Sunderland
2012-09-01,Tottenham,Norwich,1,1,2012-13,Premier,England,2012-09-01_Tottenham_Norwich
2012-09-01,West Brom,Everton,2,0,2012-13,Premier,England,2012-09-01_West Brom_Everton
2012-09-01,West Ham,Fulham,3,0,2012-13,Premier,England,2012-09-01_West Ham_Fulham
2012-09-01,Wigan,Stoke,2,2,2012-13,Premier,England,2012-09-01_Wigan_Stoke
2012-09-02,Liverpool,Arsenal,0,2,2012-13,Premier,England,2012-09-02_Liverpool_Arsenal
2012-09-02,Newcastle,Aston Villa,1,1,2012-13,Premier,England,2012-09-02_Newcastle_Aston Villa
2012-09-02,Southampton,Man United,2,3,2012-13,Premier,England,2012-09-02_Southampton_Man United
2012-09-15,Arsenal,Southampton,6,1,2012-13,Premier,England,2012-09-15_Arsenal_Southampton
2012-09-15,Aston Villa,Swansea,2,0,2012-13,Premier,England,2012-09-15_Aston Villa_Swansea
2012-09-15,Fulham,West Brom,3,0,2012-13,Premier,England,2012-09-15_Fulham_West Brom
2012-09-15,Man United,Wigan,4,0,2012-13,Premier,England,2012-09-15_Man United_Wigan
2012-09-15,Norwich,West Ham,0,0,2012-13,Premier,England,2012-09-15_Norwich_West Ham
2012-09-15,QPR,Chelsea,0,0,2012-13,Premier,England,2012-09-15_QPR_Chelsea
2012-09-15,Stoke,Man City,1,1,2012-13,Premier,England,2012-09-15_Stoke_Man City
2012-09-15,Sunderland,Liverpool,1,1,2012-13,Premier,England,2012-09-15_Sunderland_Liverpool
2012-09-16,Reading,Tottenham,1,3,2012-13,Premier,England,2012-09-16_Reading_Tottenham
2012-09-17,Everton,Newcastle,2,2,2012-13,Premier,England,2012-09-17_Everton_Newcastle
2012-09-22,Chelsea,Stoke,1,0,2012-13,Premier,England,2012-09-22_Chelsea_Stoke
2012-09-22,Southampton,Aston Villa,4,1,2012-13,Premier,England,2012-09-22_Southampton_Aston Villa
2012-09-22,Swansea,Everton,0,3,2012-13,Premier,England,2012-09-22_Swansea_Everton
2012-09-22,West Brom,Reading,1,0,2012-13,Premier,England,2012-09-22_West Brom_Reading
2012-09-22,West Ham,Sunderland,1,1,2012-13,Premier,England,2012-09-22_West Ham_Sunderland
2012-09-22,Wigan,Fulham,1,2,2012-13,Premier,England,2012-09-22_Wigan_Fulham
2012-09-23,Liverpool,Man United,1,2,2012-13,Premier,England,2012-09-23_Liverpool_Man United
2012-09-23,Man City,Arsenal,1,1,2012-13,Premier,England,2012-09-23_Man City_Arsenal
2012-09-23,Newcastle,Norwich,1,0,2012-13,Premier,England,2012-09-23_Newcastle_Norwich
2012-09-23,Tottenham,QPR,2,1,2012-13,Premier,England,2012-09-23_Tottenham_QPR
2012-09-29,Arsenal,Chelsea,1,2,2012-13,Premier,England,2012-09-29_Arsenal_Chelsea
2012-09-29,Everton,Southampton,3,1,2012-13,Premier,England,2012-09-29_Everton_Southampton
2012-09-29,Fulham,Man City,1,2,2012-13,Premier,England,2012-09-29_Fulham_Man City
2012-09-29,Man United,Tottenham,2,3,2012-13,Premier,England,2012-09-29_Man United_Tottenham
2012-09-29,Norwich,Liverpool,2,5,2012-13,Premier,England,2012-09-29_Norwich_Liverpool
2012-09-29,Reading,Newcastle,2,2,2012-13,Premier,England,2012-09-29_Reading_Newcastle
2012-09-29,Stoke,Swansea,2,0,2012-13,Premier,England,2012-09-29_Stoke_Swansea
2012-09-29,Sunderland,Wigan,1,0,2012-13,Premier,England,2012-09-29_Sunderland_Wigan
2012-09-30,Aston Villa,West Brom,1,1,2012-13,Premier,England,2012-09-30_Aston Villa_West Brom
2012-10-01,QPR,West Ham,1,2,2012-13,Premier,England,2012-10-01_QPR_West Ham
2012-10-06,Chelsea,Norwich,4,1,2012-13,Premier,England,2012-10-06_Chelsea_Norwich
2012-10-06,Man City,Sunderland,3,0,2012-13,Premier,England,2012-10-06_Man City_Sunderland
2012-10-06,Swansea,Reading,2,2,2012-13,Premier,England,2012-10-06_Swansea_Reading
2012-10-06,West Brom,QPR,3,2,2012-13,Premier,England,2012-10-06_West Brom_QPR
2012-10-06,West Ham,Arsenal,1,3,2012-13,Premier,England,2012-10-06_West Ham_Arsenal
2012-10-06,Wigan,Everton,2,2,2012-13,Premier,England,2012-10-06_Wigan_Everton
2012-10-07,Liverpool,Stoke,0,0,2012-13,Premier,England,2012-10-07_Liverpool_Stoke
2012-10-07,Newcastle,Man United,0,3,2012-13,Premier,England,2012-10-07_Newcastle_Man United
2012-10-07,Southampton,Fulham,2,2,2012-13,Premier,England,2012-10-07_Southampton_Fulham
2012-10-07,Tottenham,Aston Villa,2,0,2012-13,Premier,England,2012-10-07_Tottenham_Aston Villa
2012-10-20,Fulham,Aston Villa,1,0,2012-13,Premier,England,2012-10-20_Fulham_Aston Villa
2012-10-20,Liverpool,Reading,1,0,2012-13,Premier,England,2012-10-20_Liverpool_Reading
2012-10-20,Man United,Stoke,4,2,2012-13,Premier,England,2012-10-20_Man United_Stoke
2012-10-20,Norwich,Arsenal,1,0,2012-13,Premier,England,2012-10-20_Norwich_Arsenal
2012-10-20,Swansea,Wigan,2,1,2012-13,Premier,England,2012-10-20_Swansea_Wigan
2012-10-20,Tottenham,Chelsea,2,4,2012-13,Premier,England,2012-10-20_Tottenham_Chelsea
2012-10-20,West Brom,Man City,1,2,2012-13,Premier,England,2012-10-20_West Brom_Man City
2012-10-20,West Ham,Southampton,4,1,2012-13,Premier,England,2012-10-20_West Ham_Southampton
2012-10-21,QPR,Everton,1,1,2012-13,Premier,England,2012-10-21_QPR_Everton
2012-10-21,Sunderland,Newcastle,1,1,2012-13,Premier,England,2012-10-21_Sunderland_Newcastle
2012-10-27,Arsenal,QPR,1,0,2012-13,Premier,England,2012-10-27_Arsenal_QPR
2012-10-27,Aston Villa,Norwich,1,1,2012-13,Premier,England,2012-10-27_Aston Villa_Norwich
2012-10-27,Man City,Swansea,1,0,2012-13,Premier,England,2012-10-27_Man City_Swansea
2012-10-27,Reading,Fulham,3,3,2012-13,Premier,England,2012-10-27_Reading_Fulham
2012-10-27,Stoke,Sunderland,0,0,2012-13,Premier,England,2012-10-27_Stoke_Sunderland
2012-10-27,Wigan,West Ham,2,1,2012-13,Premier,England,2012-10-27_Wigan_West Ham
2012-10-28,Chelsea,Man United,2,3,2012-13,Premier,England,2012-10-28_Chelsea_Man United
2012-10-28,Everton,Liverpool,2,2,2012-13,Premier,England,2012-10-28_Everton_Liverpool
2012-10-28,Newcastle,West Brom,2,1,2012-13,Premier,England,2012-10-28_Newcastle_West Brom
2012-10-28,Southampton,Tottenham,1,2,2012-13,Premier,England,2012-10-28_Southampton_Tottenham
2012-11-03,Fulham,Everton,2,2,2012-13,Premier,England,2012-11-03_Fulham_Everton
2012-11-03,Man United,Arsenal,2,1,2012-13,Premier,England,2012-11-03_Man United_Arsenal
2012-11-03,Norwich,Stoke,1,0,2012-13,Premier,England,2012-11-03_Norwich_Stoke
2012-11-03,Sunderland,Aston Villa,0,1,2012-13,Premier,England,2012-11-03_Sunderland_Aston Villa
2012-11-03,Swansea,Chelsea,1,1,2012-13,Premier,England,2012-11-03_Swansea_Chelsea
2012-11-03,Tottenham,Wigan,0,1,2012-13,Premier,England,2012-11-03_Tottenham_Wigan
2012-11-03,West Ham,Man City,0,0,2012-13,Premier,England,2012-11-03_West Ham_Man City
2012-11-04,Liverpool,Newcastle,1,1,2012-13,Premier,England,2012-11-04_Liverpool_Newcastle
2012-11-04,QPR,Reading,1,1,2012-13,Premier,England,2012-11-04_QPR_Reading
2012-11-05,West Brom,Southampton,2,0,2012-13,Premier,England,2012-11-05_West Brom_Southampton
2012-11-10,Arsenal,Fulham,3,3,2012-13,Premier,England,2012-11-10_Arsenal_Fulham
2012-11-10,Aston Villa,Man United,2,3,2012-13,Premier,England,2012-11-10_Aston Villa_Man United
2012-11-10,Everton,Sunderland,2,1,2012-13,Premier,England,2012-11-10_Everton_Sunderland
2012-11-10,Reading,Norwich,0,0,2012-13,Premier,England,2012-11-10_Reading_Norwich
2012-11-10,Southampton,Swansea,1,1,2012-13,Premier,England,2012-11-10_Southampton_Swansea
2012-11-10,Stoke,QPR,1,0,2012-13,Premier,England,2012-11-10_Stoke_QPR
2012-11-10,Wigan,West Brom,1,2,2012-13,Premier,England,2012-11-10_Wigan_West Brom
2012-11-11,Chelsea,Liverpool,1,1,2012-13,Premier,England,2012-11-11_Chelsea_Liverpool
2012-11-11,Man City,Tottenham,2,1,2012-13,Premier,England,2012-11-11_Man City_Tottenham
